  -74.12080    40.64571
  -74.14410    40.64340
  -74.14619    40.64439
  -74.14529    40.64790
  -74.14729    40.64890
  -74.14510    40.64900
  -74.14650    40.65010
  -74.14320    40.65010
  -74.13989    40.65370
  -74.14101    40.65570
  -74.13890    40.65540
  -74.13969    40.65680
  -74.13840    40.65640
  -74.13760    40.65710
  -74.13950    40.65710
  -74.13820    40.65770
  -74.13600    40.65680
  -74.13721    40.65849
  -74.13510    40.65790
  -74.13271    40.66040
  -74.13361    40.66299
  -74.13130    40.66600
  -74.12891    40.66479
  -74.12711    40.66679
  -74.12830    40.66879
  -74.12669    40.66890
  -74.12590    40.67191
  -74.12480    40.67140
  -74.11760    40.67740
  -74.11710    40.67860
  -74.11940    40.67990
  -74.11391    40.68640
  -74.11150    40.68649
  -74.11320    40.68719
  -74.11079    40.69270
  -74.10741    40.69220
  -74.11110    40.69450
  -74.10970    40.69431
  -74.10760    40.69740
  -74.10120    40.70540
  -74.10660    40.70360
  -74.10680    40.70911
  -74.10831    40.70950
  -74.10770    40.71170
  -74.10390    40.71201
  -74.10699    40.71400
  -74.10210    40.71761
  -74.10420    40.71860
  -74.11749    40.71030
  -74.11760    40.69780
  -74.13680    40.67470
  -74.15280    40.65550
  -74.16150    40.64400
  -74.18150    40.64639
  -74.18640    40.64600
  -74.18950    40.64371
  -74.20090    40.63251
  -74.20261    40.63100
  -74.20441    40.62430
  -74.20280    40.61890
  -74.20520    40.61549
  -74.20641    40.60690
  -74.20110    40.60150
  -74.20100    40.59880
  -74.20500    40.59351
  -74.21320    40.59880
  -74.21400    40.60229
  -74.21590    40.60440
  -74.21730    40.60460
  -74.21919    40.60210
  -74.22430    40.60030
  -74.22929    40.60001
  -74.23219    40.59880
  -74.23711    40.60280
  -74.23869    40.60271
  -74.24049    40.60100
  -74.24300    40.60010
  -74.24361    40.59990
  -74.25890    40.60201
  -74.24840    40.59930
  -74.24290    40.59930
  -74.23711    40.60240
  -74.23230    40.59840
  -74.21890    40.60080
  -74.21730    40.60410
  -74.21471    40.60220
  -74.21381    40.59850
  -74.20930    40.59480
  -74.20799    40.59309
  -74.21040    40.59050
  -74.21260    40.58250
  -74.21381    40.57120
  -74.21570    40.57201
  -74.21480    40.56850
  -74.21851    40.56180
  -74.22121    40.55910
  -74.22910    40.56219
  -74.23351    40.56261
  -74.25290    40.55360
  -74.25500    40.54871
  -74.25549    40.54820
  -74.25571    40.54739
  -74.25459    40.54550
  -74.25560    40.54010
  -74.25861    40.54041
  -74.25909    40.53760
  -74.26221    40.53880
  -74.25909    40.53709
  -74.25850    40.53979
  -74.25690    40.53990
  -74.25410    40.53740
  -74.25520    40.53729
  -74.25481    40.53490
  -74.25360    40.53500
  -74.25400    40.53180
  -74.25270    40.53169
  -74.25400    40.53140
  -74.25070    40.52370
  -74.25220    40.52090
  -74.25510    40.52110
  -74.25230    40.52010
  -74.25410    40.51830
  -74.25751    40.51900
  -74.25529    40.51810
  -74.26070    40.51300
  -74.26350    40.50360
  -74.26700    40.49969
  -74.28410    40.50011
  -74.28500    40.50070
  -74.28340    40.50340
  -74.28841    40.50890
  -74.29289    40.51080
  -74.30141    40.51160
  -74.31210    40.50880
  -74.32381    40.50040
  -74.32910    40.49290
  -74.33870    40.48650
  -74.35539    40.48441
  -74.35880    40.48019
  -74.35800    40.47510
  -74.35620    40.47501
  -74.35510    40.48120
  -74.35370    40.48010
  -74.33949    40.48030
  -74.32050    40.48830
  -74.31310    40.50000
  -74.30389    40.50571
  -74.29201    40.50459
  -74.29420    40.49760
  -74.28909    40.49319
  -74.28310    40.49310
  -74.27660    40.49110
  -74.27710    40.48930
  -74.27240    40.48930
  -74.27560    40.48840
  -74.27310    40.48830
  -74.27600    40.48720
  -74.27620    40.48550
  -74.27451    40.48360
  -74.27010    40.48399
  -74.26630    40.47820
  -74.26950    40.47510
  -74.27280    40.47459
  -74.26601    40.47000
  -74.26230    40.46460
  -74.25819    40.46490
  -74.25690    40.46300
  -74.24490    40.45810
  -74.23621    40.45720
  -74.23039    40.45280
  -74.22330    40.45210
  -74.22330    40.45210
  -74.21021    40.44730
  -74.20660    40.44060
  -74.20900    40.43739
  -74.20760    40.43539
  -74.20351    40.43871
  -74.19431    40.44099
  -74.18860    40.44670
  -74.18330    40.45641
  -74.17999    40.45860
  -74.17661    40.45770
  -74.17200    40.45230
  -74.16451    40.44820
  -74.15649    40.44679
  -74.15511    40.44749
  -74.15601    40.45230
  -74.15421    40.44760
  -74.15109    40.44920
  -74.14709    40.44890
  -74.14751    40.45010
  -74.14330    40.45030
  -74.13930    40.45490
  -74.14450    40.45970
  -74.13910    40.45560
  -74.13370    40.45500
  -74.11481    40.44490
  -74.10381    40.44200
  -74.08360    40.43640
  -74.08150    40.43480
  -74.07820    40.43420
  -74.07471    40.43269
  -74.07561    40.43150
  -74.07471    40.43150
  -74.07410    40.42909
  -74.07330    40.42920
  -74.07230    40.42880
  -74.07170    40.42661
  -74.07320    40.42570
  -74.07159    40.42641
  -74.07201    40.42870
  -74.07260    40.42960
  -74.06779    40.42760
  -74.05940    40.42261
  -74.04829    40.41879
  -74.03780    40.41730
  -74.03371    40.42210
  -74.03560    40.41721
  -74.03101    40.41541
  -74.00270    40.41130
  -73.98959    40.40730
  -73.98250    40.40280
  -73.98000    40.39639
  -73.98050    40.38921
  -73.98151    40.38480
  -73.99460    40.38370
  -74.00160    40.39050
  -74.00751    40.38831
  -74.01331    40.38901
  -74.01910    40.39230
  -74.01930    40.39490
  -74.02130    40.39360
  -74.02451    40.39450
  -74.01669    40.38901
  -74.01669    40.38380
  -74.02600    40.38251
  -74.03250    40.37840
  -74.02859    40.37050
  -74.02740    40.37309
  -74.02390    40.37450
  -74.02350    40.37711
  -74.01500    40.37550
  -74.00960    40.37891
  -74.00110    40.37810
  -73.99651    40.37511
  -73.98630    40.37680
  -73.97900    40.37610
  -73.97650    40.37010
  -73.97440    40.37210
  -73.97820    40.40620
  -73.97951    40.40469
  -73.98399    40.40820
  -73.98309    40.41141
  -73.97861    40.40759
  -73.97980    40.41270
  -73.98450    40.41960
  -73.98550    40.42599
  -73.98891    40.42880
  -73.99271    40.43080
  -73.99480    40.42470
  -73.99229    40.42059
  -73.99330    40.41960
  -73.99600    40.42290
  -73.99210    40.44279
  -73.99530    40.44740
  -73.99770    40.44830
  -74.00360    40.44701
  -74.00450    40.44830
  -74.00330    40.45470
  -74.00700    40.46700
  -74.00970    40.46629
  -74.01010    40.46910
  -74.01830    40.47079
  -74.01601    40.47169
  -74.01730    40.47200
  -74.01620    40.47321
  -74.01820    40.47211
  -74.01759    40.47560
  -74.01421    40.47810
  -74.00830    40.47340
  -74.00369    40.47270
  -73.99609    40.46860
  -73.99400    40.46300
  -73.97870    40.44009
  -73.97990    40.42130
  -73.97830    40.41800
  -73.97910    40.41350
  -73.97530    40.39940
  -73.97180    40.37160
  -73.97231    40.34570
  -73.97290    40.33459
  -73.97141    40.33290
  -73.97470    40.32220
  -73.97681    40.30490
  -73.97659    40.30321
  -73.97459    40.30260
  -73.97681    40.30280
  -73.98779    40.26050
  -73.99370    40.23759
  -73.99561    40.23019
  -74.00000    40.21690
  -74.00360    40.20840
  -74.00790    40.19550
  -74.00920    40.18781
  -74.02499    40.18730
  -74.03059    40.18941
  -74.02831    40.19231
  -74.03590    40.19769
  -74.04140    40.19720
  -74.03979    40.19820
  -74.04150    40.20100
  -74.04289    40.20100
  -74.04379    40.19740
  -74.03909    40.19530
  -74.03819    40.18790
  -74.04120    40.18480
  -74.05070    40.18781
  -74.05299    40.19000
  -74.05791    40.18930
  -74.05389    40.18469
  -74.05350    40.18190
  -74.04330    40.17670
  -74.03889    40.17900
  -74.03120    40.17920
  -74.02660    40.18381
  -74.01950    40.18680
  -74.02060    40.18460
  -74.01540    40.18640
  -74.01900    40.18710
  -74.01010    40.18730
  -74.00850    40.18629
  -74.01691    40.16679
  -74.02490    40.13800
  -74.03169    40.11760
  -74.03310    40.11079
  -74.03450    40.10300
  -74.03790    40.10471
  -74.03751    40.10519
  -74.03810    40.10570
  -74.04210    40.10651
  -74.04410    40.10899
  -74.04379    40.11130
  -74.04610    40.11090
  -74.04520    40.10890
  -74.05240    40.10710
  -74.05479    40.10440
  -74.05991    40.10240
  -74.06039    40.09869
  -74.06590    40.09790
  -74.07140    40.09419
  -74.07671    40.09410
  -74.08501    40.09760
  -74.08630    40.10120
  -74.08830    40.10170
  -74.08800    40.10660
  -74.09219    40.10741
  -74.09100    40.10890
  -74.09180    40.11610
  -74.09720    40.12280
  -74.09570    40.12489
  -74.09610    40.12849
  -74.09660    40.12891
  -74.09979    40.12930
  -74.09850    40.12770
  -74.09891    40.12730
  -74.09950    40.12750
  -74.10020    40.12820
  -74.10120    40.12891
  -74.10190    40.12990
  -74.10240    40.12990
  -74.10370    40.13049
  -74.10381    40.13080
  -74.10390    40.13120
  -74.10370    40.13210
  -74.10429    40.13240
  -74.10400    40.13350
  -74.10510    40.13460
  -74.10390    40.13040
  -74.09970    40.12740
  -74.09869    40.12711
  -74.09790    40.12869
  -74.09660    40.12849
  -74.09641    40.12810
  -74.09810    40.12410
  -74.10159    40.12379
  -74.09930    40.11839
  -74.09990    40.11620
  -74.09689    40.11459
  -74.10020    40.11290
  -74.09660    40.11140
  -74.09869    40.10820
  -74.09669    40.10471
  -74.10210    40.10339
  -74.09810    40.10249
  -74.10291    40.10110
  -74.09390    40.10320
  -74.09520    40.10091
  -74.09090    40.10049
  -74.08690    40.09689
  -74.08521    40.09370
  -74.07870    40.08971
  -74.06911    40.08800
  -74.05920    40.09171
  -74.05440    40.09641
  -74.05431    40.09830
  -74.04750    40.10190
  -74.03970    40.10201
  -74.03770    40.10040
  -74.03841    40.10350
  -74.03169    40.10040
  -74.03400    40.09940
  -74.03709    40.09109
  -74.04480    40.05791
  -74.05901    40.00110
  -74.06520    39.97701
  -74.06760    39.95900
  -74.06990    39.94350
  -74.06830    39.94220
  -74.07010    39.94180
  -74.07130    39.93671
  -74.07829    39.90700
  -74.09360    39.78470
  -74.09750    39.76770
  -74.09850    39.76570
  -74.10130    39.76511
  -74.10330    39.76669
  -74.10240    39.76820
  -74.10381    39.77119
  -74.11520    39.77550
  -74.11920    39.78081
  -74.11720    39.78160
  -74.11900    39.78259
  -74.11710    39.78461
  -74.10580    39.78540
  -74.10091    39.78340
  -74.09830    39.78419
  -74.09821    39.78830
  -74.10350    39.79289
  -74.10440    39.79860
  -74.09641    39.80721
  -74.09740    39.81281
  -74.09210    39.83160
  -74.09261    39.84129
  -74.09030    39.84441
  -74.09171    39.84760
  -74.08910    39.85350
  -74.09050    39.85699
  -74.08820    39.85989
  -74.08980    39.86270
  -74.08780    39.86749
  -74.08850    39.87730
  -74.08450    39.88840
  -74.08620    39.88800
  -74.09019    39.89619
  -74.08521    39.90311
  -74.08800    39.90500
  -74.08591    39.90900
  -74.08820    39.90981
  -74.08740    39.91161
  -74.08549    39.91141
  -74.08620    39.91470
  -74.08130    39.92380
  -74.08170    39.93010
  -74.08470    39.93069
  -74.08411    39.93510
  -74.08070    39.93480
  -74.07961    39.93649
  -74.08170    39.93761
  -74.08411    39.94119
  -74.08810    39.94000
  -74.09760    39.94479
  -74.09250    39.94370
  -74.09090    39.94510
  -74.08549    39.94180
  -74.08160    39.94231
  -74.07950    39.94749
  -74.08150    39.94810
  -74.08240    39.95061
  -74.07941    39.95039
  -74.08279    39.95180
  -74.07930    39.95171
  -74.08290    39.95200
  -74.08350    39.95441
  -74.08340    39.95441
  -74.08220    39.95320
  -74.07980    39.95261
  -74.08200    39.95360
  -74.08189    39.95380
  -74.07919    39.95509
  -74.08299    39.95450
  -74.08231    39.95590
  -74.08380    39.95740
  -74.07890    39.95590
  -74.08200    39.95920
  -74.07851    39.95770
  -74.08070    39.95900
  -74.07851    39.95880
  -74.07820    39.96159
  -74.07880    39.96030
  -74.08231    39.96091
  -74.08510    39.96220
  -74.08580    39.96429
  -74.07980    39.96741
  -74.07570    39.96761
  -74.07269    39.97310
  -74.07260    39.97729
  -74.07590    39.97820
  -74.07420    39.98190
  -74.06940    39.98190
  -74.07480    39.98340
  -74.06911    39.98370
  -74.07401    39.98550
  -74.06990    39.98560
  -74.07300    39.98720
  -74.06990    39.98770
  -74.07170    39.98860
  -74.06850    39.98830
  -74.06979    39.98959
  -74.06770    39.98990
  -74.06700    39.99260
  -74.06889    39.98981
  -74.07420    39.99190
  -74.07060    39.99091
  -74.06979    39.99240
  -74.07030    39.99570
  -74.07210    39.99460
  -74.07080    39.99460
  -74.07091    39.99229
  -74.07410    39.99350
  -74.07130    39.99580
  -74.07260    39.99530
  -74.07280    40.00020
  -74.06790    39.99879
  -74.06860    39.99680
  -74.07021    39.99789
  -74.07091    39.99620
  -74.06870    39.99651
  -74.06850    39.99420
  -74.06970    39.99471
  -74.06850    39.99380
  -74.06790    39.99550
  -74.06630    39.99480
  -74.06790    39.99600
  -74.06599    39.99561
  -74.06790    39.99660
  -74.06580    39.99609
  -74.06760    39.99730
  -74.06540    39.99690
  -74.06740    39.99800
  -74.06520    39.99741
  -74.06740    39.99879
  -74.06470    39.99831
  -74.06760    39.99980
  -74.06441    39.99910
  -74.06940    40.00270
  -74.06560    40.00250
  -74.06900    40.00430
  -74.06300    40.00810
  -74.06911    39.98370
  -74.05930    40.01289
  -74.06210    40.01579
  -74.06509    40.01250
  -74.06520    40.01360
  -74.06351    40.01759
  -74.06219    40.01759
  -74.06329    40.02119
  -74.05650    40.02220
  -74.05640    40.02600
  -74.05901    40.02361
  -74.06290    40.02310
  -74.05870    40.02690
  -74.05840    40.02940
  -74.05550    40.02940
  -74.05460    40.03081
  -74.04919    40.05409
  -74.04950    40.05589
  -74.05060    40.05310
  -74.05099    40.05611
  -74.05270    40.05701
  -74.05060    40.05710
  -74.04970    40.05800
  -74.04950    40.05800
  -74.04919    40.05630
  -74.04880    40.05820
  -74.04970    40.05840
  -74.04980    40.05859
  -74.04840    40.05870
  -74.04980    40.05920
  -74.04939    40.06250
  -74.04910    40.06281
  -74.04829    40.06329
  -74.04820    40.06560
  -74.04671    40.06720
  -74.04630    40.07050
  -74.04761    40.06641
  -74.04770    40.06641
  -74.04950    40.06700
  -74.05099    40.06630
  -74.05180    40.06740
  -74.05150    40.06580
  -74.05360    40.06670
  -74.05600    40.06641
  -74.05431    40.06430
  -74.05479    40.06610
  -74.05170    40.06410
  -74.05470    40.06270
  -74.05640    40.06270
  -74.05530    40.06430
  -74.05650    40.06520
  -74.05620    40.06380
  -74.05960    40.06590
  -74.05670    40.06340
  -74.05940    40.06490
  -74.05769    40.06310
  -74.06100    40.06360
  -74.05710    40.06281
  -74.05740    40.06149
  -74.06419    40.06149
  -74.06480    40.06290
  -74.06509    40.06129
  -74.06670    40.06171
  -74.06619    40.06650
  -74.06870    40.06590
  -74.06650    40.06520
  -74.06900    40.06520
  -74.06641    40.06500
  -74.06689    40.06310
  -74.06900    40.06351
  -74.06720    40.06219
  -74.07010    40.06180
  -74.07150    40.06520
  -74.07069    40.06140
  -74.07240    40.05960
  -74.06500    40.05960
  -74.06520    40.05820
  -74.06940    40.05920
  -74.06670    40.05840
  -74.06860    40.05769
  -74.06470    40.05780
  -74.06500    40.05589
  -74.07500    40.05791
  -74.08260    40.05540
  -74.09990    40.05630
  -74.10500    40.05479
  -74.10789    40.05640
  -74.10561    40.05490
  -74.10750    40.05370
  -74.10980    40.05521
  -74.10910    40.05670
  -74.11301    40.05690
  -74.11459    40.05420
  -74.11450    40.05080
  -74.11250    40.04910
  -74.10910    40.05000
  -74.10190    40.04761
  -74.09760    40.05150
  -74.09641    40.04970
  -74.08760    40.04649
  -74.08369    40.04849
  -74.08420    40.04590
  -74.08340    40.04880
  -74.07919    40.05130
  -74.08000    40.04630
  -74.07851    40.05190
  -74.07710    40.04930
  -74.07750    40.05130
  -74.07590    40.05130
  -74.07480    40.04860
  -74.07440    40.05099
  -74.06219    40.04930
  -74.05791    40.05040
  -74.05791    40.04730
  -74.06039    40.04610
  -74.05980    40.04179
  -74.05721    40.04010
  -74.06100    40.03819
  -74.06630    40.03889
  -74.06190    40.03751
  -74.05960    40.03410
  -74.06360    40.03571
  -74.06860    40.03300
  -74.07140    40.03320
  -74.06880    40.03259
  -74.06889    40.03110
  -74.07780    40.02910
  -74.07970    40.03090
  -74.08051    40.02940
  -74.08440    40.02980
  -74.07710    40.02879
  -74.08340    40.02560
  -74.08360    40.02330
  -74.08170    40.02209
  -74.07980    40.02460
  -74.07590    40.02180
  -74.08479    40.01570
  -74.08659    40.01230
  -74.09331    40.01370
  -74.09480    40.01640
  -74.09711    40.01450
  -74.10451    40.01570
  -74.10699    40.02060
  -74.10890    40.02100
  -74.10800    40.02490
  -74.10590    40.02620
  -74.11220    40.02480
  -74.11430    40.02271
  -74.11520    40.02440
  -74.11420    40.01950
  -74.12140    40.02049
  -74.12770    40.01860
  -74.14410    40.01830
  -74.14400    40.01820
  -74.14169    40.01790
  -74.13200    40.01830
  -74.12891    40.01790
  -74.12540    40.01830
  -74.11920    40.01700
  -74.11571    40.01680
  -74.11349    40.01250
  -74.10741    40.01260
  -74.10960    40.00340
  -74.11760    40.00079
  -74.12489    40.00079
  -74.12511    40.00200
  -74.12810    40.00000
  -74.12730    40.00340
  -74.12869    40.00090
  -74.12810    40.00340
  -74.12900    40.00110
  -74.12990    40.00340
  -74.13120    40.00150
  -74.12900    40.00000
  -74.13631    40.00301
  -74.15289    40.00639
  -74.14391    40.00281
  -74.13860    40.00240
  -74.13631    39.99890
  -74.13789    39.99840
  -74.14120    40.00079
  -74.14250    39.99921
  -74.14230    39.99921
  -74.14191    39.99980
  -74.14101    39.99940
  -74.14140    39.99870
  -74.14000    39.99899
  -74.14020    39.99809
  -74.13960    39.99879
  -74.13870    39.99850
  -74.13921    39.99770
  -74.13631    39.99850
  -74.13699    39.99710
  -74.13820    39.99690
  -74.14349    39.99910
  -74.14250    39.99780
  -74.14619    39.99800
  -74.14700    39.99590
  -74.15021    39.99550
  -74.14900    39.99480
  -74.15080    39.99409
  -74.14600    39.99390
  -74.14880    39.99319
  -74.14661    39.99300
  -74.14931    39.99229
  -74.14720    39.99210
  -74.14880    39.99150
  -74.14799    39.99049
  -74.14439    39.99471
  -74.14720    39.99001
  -74.14330    39.98860
  -74.14670    39.99020
  -74.14259    39.98959
  -74.14600    39.99120
  -74.14211    39.99040
  -74.14500    39.99260
  -74.14140    39.99130
  -74.14439    39.99350
  -74.14079    39.99210
  -74.14380    39.99429
  -74.13960    39.99271
  -74.14281    39.98830
  -74.13840    39.98770
  -74.14160    39.98940
  -74.13800    39.98869
  -74.14101    39.99020
  -74.13789    39.98970
  -74.13980    39.99170
  -74.13670    39.99020
  -74.13760    39.98650
  -74.13409    39.98970
  -74.12950    39.98820
  -74.12849    39.98711
  -74.13120    39.98340
  -74.12320    39.98730
  -74.12120    39.99060
  -74.11800    39.99110
  -74.11530    39.99480
  -74.11420    39.99390
  -74.11501    39.99150
  -74.11130    39.99159
  -74.11520    39.98210
  -74.12610    39.97940
  -74.12170    39.98039
  -74.11290    39.97530
  -74.10899    39.97560
  -74.11011    39.97031
  -74.11310    39.96831
  -74.11099    39.96651
  -74.11990    39.96150
  -74.11720    39.96339
  -74.12019    39.96230
  -74.11780    39.96420
  -74.12061    39.96320
  -74.11861    39.96490
  -74.12090    39.96420
  -74.11940    39.96581
  -74.12140    39.96519
  -74.12061    39.96730
  -74.12270    39.96741
  -74.12190    39.96519
  -74.12379    39.96590
  -74.12210    39.96490
  -74.12430    39.96449
  -74.12151    39.96410
  -74.12430    39.96359
  -74.12120    39.96320
  -74.12430    39.96280
  -74.12080    39.96230
  -74.12421    39.96170
  -74.12050    39.96111
  -74.12370    39.96040
  -74.12801    39.96210
  -74.12250    39.95990
  -74.12260    39.95850
  -74.11909    39.95990
  -74.11580    39.95920
  -74.11459    39.95700
  -74.11220    39.95711
  -74.11250    39.95490
  -74.11700    39.95520
  -74.11720    39.95731
  -74.11819    39.95540
  -74.11839    39.95740
  -74.11861    39.95531
  -74.11929    39.95740
  -74.12070    39.95551
  -74.12080    39.95750
  -74.12100    39.95551
  -74.12300    39.95531
  -74.11220    39.95461
  -74.11169    39.95760
  -74.11349    39.95880
  -74.11290    39.96140
  -74.11099    39.96120
  -74.10970    39.95531
  -74.11110    39.95200
  -74.11380    39.95219
  -74.11169    39.95290
  -74.11380    39.95370
  -74.11160    39.95370
  -74.11810    39.95410
  -74.11420    39.95280
  -74.11830    39.95219
  -74.11169    39.95190
  -74.11830    39.95151
  -74.11571    39.95110
  -74.11850    39.95030
  -74.11230    39.95081
  -74.11440    39.94881
  -74.10750    39.94720
  -74.11980    39.94791
  -74.11681    39.94740
  -74.11990    39.94580
  -74.11549    39.94730
  -74.11630    39.94490
  -74.12160    39.94431
  -74.12131    39.94839
  -74.12010    39.94859
  -74.12430    39.94881
  -74.12170    39.94839
  -74.12210    39.94411
  -74.13350    39.94220
  -74.13350    39.94220
  -74.13910    39.93671
  -74.14011    39.93829
  -74.14259    39.93790
  -74.14310    39.93970
  -74.14400    39.93810
  -74.15440    39.94099
  -74.15640    39.94569
  -74.16090    39.94839
  -74.15930    39.94659
  -74.15939    39.94470
  -74.16080    39.94479
  -74.16260    39.94730
  -74.16710    39.94920
  -74.17020    39.94659
  -74.17690    39.94820
  -74.17870    39.94420
  -74.17870    39.94769
  -74.17970    39.94510
  -74.18260    39.94650
  -74.18469    39.94530
  -74.18930    39.94910
  -74.19749    39.94901
  -74.19540    39.94580
  -74.19070    39.94749
  -74.19070    39.94530
  -74.18890    39.94231
  -74.18610    39.94119
  -74.18401    39.94220
  -74.17909    39.93810
  -74.17470    39.94090
  -74.16631    39.93990
  -74.16330    39.93770
  -74.15340    39.93680
  -74.15610    39.93640
  -74.15250    39.93570
  -74.15430    39.93401
  -74.15190    39.93381
  -74.15691    39.93179
  -74.14630    39.93390
  -74.14580    39.93381
  -74.14481    39.93120
  -74.14590    39.93080
  -74.14470    39.93089
  -74.14420    39.93159
  -74.14270    39.92960
  -74.13940    39.92990
  -74.13350    39.92760
  -74.12500    39.92860
  -74.12050    39.93100
  -74.11929    39.92960
  -74.12180    39.92821
  -74.12010    39.92751
  -74.12340    39.92731
  -74.11819    39.92709
  -74.11960    39.92850
  -74.11690    39.92909
  -74.11830    39.92979
  -74.11749    39.93130
  -74.11320    39.93159
  -74.10910    39.92909
  -74.10699    39.93089
  -74.10870    39.93140
  -74.10941    39.92979
  -74.11090    39.93140
  -74.10780    39.93159
  -74.10550    39.92979
  -74.10831    39.92300
  -74.10760    39.92619
  -74.11160    39.92650
  -74.10970    39.92841
  -74.10960    39.92860
  -74.10899    39.92799
  -74.10870    39.92841
  -74.10870    39.92790
  -74.10831    39.92770
  -74.10800    39.92770
  -74.10719    39.92740
  -74.10710    39.92770
  -74.10710    39.92780
  -74.10840    39.92799
  -74.10851    39.92860
  -74.10870    39.92870
  -74.10960    39.92880
  -74.11011    39.92830
  -74.11211    39.92909
  -74.11220    39.92909
  -74.11369    39.92830
  -74.11391    39.92860
  -74.11450    39.92880
  -74.11490    39.92900
  -74.11400    39.92990
  -74.11501    39.92960
  -74.11520    39.92950
  -74.11520    39.92900
  -74.11510    39.92889
  -74.11400    39.92841
  -74.11391    39.92830
  -74.11380    39.92821
  -74.11050    39.92841
  -74.11200    39.92670
  -74.11099    39.92439
  -74.11349    39.92329
  -74.11011    39.92400
  -74.11279    39.92220
  -74.11020    39.92149
  -74.10820    39.92290
  -74.10809    39.92059
  -74.11250    39.91940
  -74.11681    39.91420
  -74.11900    39.91580
  -74.11940    39.91280
  -74.13181    39.90280
  -74.13161    39.90080
  -74.13541    39.89960
